op,a_f32_bits,a_f32,b_f32_bits,b_f32,result_tf_bits,result_f32
add,0,0.0,3288717456,-535.3837890625,658911041942,-535.3837890625
add,0,0.0,1144690769,746.3799438476562,70368203156,746.3799438476562
add,0,0.0,3289239374,-567.2391357421875,652873441686,-567.2391357421875
add,0,0.0,1142354714,603.7984619140625,434972001686,603.7985229492188
add,0,0.0,1121736537,110.17060089111328,87621715345,110.17060089111328
add,0,0.0,3290240504,-628.34326171875,573814973846,-628.34326171875
add,0,0.0,1127298973,177.2172393798828,440335484305,177.2172393798828
add,0,0.0,1108470339,36.4787712097168,86254033296,36.4787712097168
add,0,0.0,1147491533,917.3250122070312,95600918932,917.3250732421875
add,0,0.0,3294968571,-916.9215698242188,178259510676,-916.9213256835938
add,0,0.0,3290951245,-671.7234497070312,575820622230,-671.7235107421875
add,0,0.0,1148298614,966.5853271484375,86531004820,966.5852661132812
add,0,0.0,1143347770,664.4097900390625,316307252630,664.4098510742188
add,0,0.0,3291405600,-699.455078125,554361706902,-699.4551391601562
add,0,0.0,3288822154,-541.7740478515625,657759216022,-541.7741088867188
add,0,0.0,1117556120,78.27655029296875,283892946320,78.27655029296875
add,0,0.0,3291185780,-686.038330078125,578279212438,-686.0382690429688
add,0,0.0,3283107137,-352.4785461425781,180566984086,-352.47857666015625
add,0,0.0,3294713636,-901.361572265625,176673097108,-901.3616943359375
add,0,0.0,1137945955,423.3545837402344,453137536406,423.3545227050781
add,0,0.0,3293755384,-842.87451171875,148781471124,-842.8746948242188
add,0,0.0,1148669272,989.20849609375,87549944212,989.20849609375
add,0,0.0,1146243312,841.1396484375,74173532564,841.1394653320312
add,0,0.0,1141926424,577.65771484375,431007307158,577.6576538085938
add,0,0.0,1141388276,544.811767578125,439870449046,544.811767578125
add,0,0.0,3280224105,-264.4953918457031,147684100502,-264.495361328125
add,0,0.0,1135785160,357.412353515625,91828087190,357.41229248046875
add,0,0.0,1141023007,522.5175170898438,417796757910,522.5174560546875
add,0,0.0,3256470075,-38.44749069213867,182135964048,-38.44749450683594
add,0,0.0,3294313675,-876.9498901367188,177872378260,-876.94970703125
add,0,0.0,1132213561,252.20790100097656,69818952086,252.20790100097656
add,0,0.0,3282976058,-348.47833251953125,180701204886,-348.478271484375
add,0,0.0,1130114459,220.1781463623047,310691309969,220.17811584472656
add,0,0.0,3273545684,-158.34307861328125,619954184593,-158.3430938720703
add,0,0.0,1147290609,905.0615844726562,96269369748,905.0617065429688
add,0,0.0,3289723876,-596.810791015625,661989165462,-596.8108520507812
add,0,0.0,1141271965,537.7127075195312,438725667222,537.7127075195312
add,0,0.0,1137086422,397.12371826171875,448895654294,397.1237487792969
add,0,0.0,1122123907,113.1259994506836,92896897425,113.1259994506836
add,0,0.0,3293706772,-839.907470703125,148312249748,-839.9076538085938
add,0,0.0,3290924590,-670.0965576171875,577279207830,-670.0966186523438
add,0,0.0,1147773976,934.56396484375,88627839380,934.5637817382812
add,0,0.0,3288772034,-538.7149658203125,657216529814,-538.7149658203125
add,0,0.0,3290970750,-672.9139404296875,575934834070,-672.9138793945312
add,0,0.0,3285431375,-423.4086608886719,645361862038,-423.40863037109375
add,0,0.0,1117027180,74.24105834960938,316110694800,74.24105072021484
add,0,0.0,1109190686,39.22667694091797,90598119824,39.22667694091797
add,0,0.0,3296220551,-993.3363647460938,174357256596,-993.3365478515625
add,0,0.0,3296225363,-993.6300659179688,174386842004,-993.6300659179688
add,0,0.0,3237723819,-7.867024898529053,568450433433,-7.867025852203369
add,0,0.0,3290272416,-630.291015625,573412821398,-630.2909545898438
add,0,0.0,1129775214,215.00167846679688,309774606737,215.00167846679688
add,0,0.0,1142242117,596.9260864257812,434069570966,596.9260864257812
add,0,0.0,3293188153,-808.2534790039062,146139534740,-808.2532958984375
add,0,0.0,1092966787,10.33435344696045,74089858450,10.334355354309082
add,0,0.0,3275471176,-187.7237548828125,653209650577,-187.72377014160156
add,0,0.0,1141979653,580.9065551757812,436619004310,580.9065551757812
add,0,0.0,1147364732,909.585693359375,96127570324,909.5857543945312
add,0,0.0,3274084423,-166.56358337402344,628493653393,-166.56358337402344
add,0,0.0,3288358329,-513.4644165039062,627109598614,-513.4644165039062
add,0,0.0,1144863895,756.9467163085938,69810684308,756.9464721679688
add,0,0.0,3295435957,-945.4485473632812,172882952596,-945.4485473632812
add,0,0.0,3282667710,-339.06829833984375,181740329366,-339.0682678222656
add,0,0.0,3276960545,-210.44972229003906,573546567057,-210.44972229003906
add,0,0.0,3290497553,-644.0322875976562,567273395606,-644.0322875976562
add,0,0.0,1135865684,359.8697509765625,91278885270,359.86968994140625
add,0,0.0,1108484433,36.532535552978516,87682285968,36.53253936767578
add,0,0.0,3288010550,-502.11883544921875,628550603158,-502.118896484375
add,0,0.0,3274538915,-173.4985809326172,629659969937,-173.49859619140625
add,0,0.0,1136648736,383.7666015625,456915437974,383.76666259765625
add,0,0.0,3283028277,-350.0719299316406,180465281430,-350.0719299316406
add,0,0.0,3294111138,-864.5880126953125,177206740372,-864.5880126953125
add,0,0.0,3265133793,-78.99390411376953,556199657872,-78.99390411376953
add,0,0.0,3289937855,-609.8710327148438,572711584150,-609.8710327148438
add,0,0.0,1131585540,242.62506103515625,275021070737,242.62506103515625
add,0,0.0,3289714216,-596.22119140625,662066718102,-596.2211303710938
add,0,0.0,3291905204,-729.948486328125,137472862612,-729.9483032226562
add,0,0.0,1145371398,787.9222412109375,75600528788,787.9222412109375
add,0,0.0,3282679362,-339.42388916015625,181774451094,-339.4238586425781
add,0,0.0,3285168604,-415.3895263671875,637980197270,-415.38958740234375
add,0,0.0,1117325611,76.51790618896484,286320132496,76.51790618896484
add,0,0.0,1136746954,386.76397705078125,456378583446,386.763916015625
add,0,0.0,1135279939,341.9942321777344,92341970326,341.99420166015625
add,0,0.0,1142239853,596.7879028320312,434098295190,596.787841796875
add,0,0.0,3287289944,-480.127685546875,620094949782,-480.1277160644531
add,0,0.0,3272753024,-146.248046875,646821603729,-146.24803161621094
add,0,0.0,3280472619,-272.0794372558594,146642470294,-272.07940673828125
add,0,0.0,1107656463,33.374080657958984,94775677328,33.374080657958984
add,0,0.0,1125390255,148.09251403808594,452340306321,148.09251403808594
add,0,0.0,1132546507,258.5765075683594,75809560982,258.5764465332031
add,0,0.0,3294103012,-864.092041015625,177169932692,-864.0919189453125
add,0,0.0,3279997020,-257.5653076171875,147392661910,-257.5653076171875
add,0,0.0,1137741917,417.1278381347656,448023304598,417.12786865234375
add,0,0.0,3295172123,-929.3453979492188,178937529748,-929.34521484375
add,0,0.0,1140210936,492.476318359375,413949663638,492.4762878417969
add,0,0.0,1136256707,371.8028259277344,457721780630,371.8027648925781
add,0,0.0,3276040916,-196.41729736328125,663210070417,-196.4173126220703
add,0,0.0,3268104352,-101.657470703125,178309924241,-101.657470703125
add,0,0.0,3287001287,-471.3185729980469,625488536982,-471.31854248046875
add,0,0.0,1139619992,474.442138671875,415022338454,474.4421691894531
add,0,0.0,3256664495,-39.189144134521484,181011497360,-39.18914794921875
add,0,0.0,3286949594,-469.74102783203125,625547945366,-469.7410583496094
add,0,0.0,3295367900,-941.294677734375,172964976020,-941.2944946289062
add,0,0.0,3281710516,-309.8570556640625,178917644694,-309.8570251464844
add,0,0.0,1146257147,841.9840698242188,74524558740,841.9840087890625
add,0,0.0,1135617305,352.2898254394531,90280907158,352.2898864746094
add,0,0.0,1132147831,251.20494079589844,69953295766,251.2050018310547
add,0,0.0,1146679489,867.7617797851562,96730252692,867.7617797851562
add,0,0.0,3295326864,-938.7900390625,173281509780,-938.7901000976562
add,0,0.0,1129114032,204.912841796875,320283496849,204.91281127929688
add,0,0.0,3290170957,-624.0984497070312,571776178582,-624.0984497070312
add,0,0.0,3276676232,-206.1114501953125,571532679569,-206.11146545410156
add,0,0.0,3290371346,-636.3292236328125,568311480726,-636.3292236328125
add,0,0.0,3281444551,-301.7404479980469,178602908054,-301.7404479980469
add,0,0.0,1145614448,802.7568359375,73662024084,802.7567749023438
add,0,0.0,1138844780,450.7845458984375,423159564694,450.78448486328125
add,0,0.0,1143809365,692.5833129882812,285658945942,692.5833129882812
add,0,0.0,3293856278,-849.0325927734375,148848002452,-849.032470703125
add,0,0.0,3284609049,-398.3132629394531,637368148374,-398.3132019042969
add,0,0.0,1141773456,568.3212890625,429581146518,568.3212890625
add,0,0.0,3295004221,-919.0974731445312,178276864404,-919.097412109375
add,0,0.0,3290112902,-620.5550537109375,571251626390,-620.5551147460938
add,0,0.0,3293647445,-836.2864379882812,148201903508,-836.2862548828125
add,0,0.0,1142867763,635.1124877929688,312060428694,635.1124877929688
add,0,0.0,3288719486,-535.5076904296875,657487858070,-535.5076904296875
add,0,0.0,3273091739,-151.4164276123047,624555350417,-151.4164581298828
add,0,0.0,3295875691,-972.2877807617188,171807442324,-972.28759765625
add,0,0.0,3292605102,-772.6668701171875,147392037268,-772.6666870117188
add,0,0.0,1105195181,27.992517471313477,69803084176,27.992515563964844
add,0,0.0,1142007744,582.62109375,436579411350,582.62109375
add,0,0.0,3281975589,-317.9464416503906,173410681238,-317.9465026855469
add,0,0.0,3283396297,-361.3030090332031,182705538454,-361.3030090332031
add,0,0.0,3294992396,-918.375732421875,178250097044,-918.3758544921875
add,0,0.0,3293065509,-800.7678833007812,146303718804,-800.7677001953125
add,0,0.0,3291463192,-702.97021484375,554186662294,-702.9702758789062
add,0,0.0,3289571072,-587.484375,663146875286,-587.484375
add,0,0.0,1124840088,139.6976318359375,453795029393,139.69760131835938
add,0,0.0,3280804680,-282.213134765625,148751409558,-282.21307373046875
add,0,0.0,1148116241,955.4541625976562,88337387924,955.4540405273438
add,0,0.0,3285705690,-431.78009033203125,644270412182,-431.7800598144531
add,0,0.0,1144136647,712.5590209960938,284986255766,712.55908203125
add,0,0.0,3293322470,-816.4515380859375,146643507604,-816.4517822265625
add,0,0.0,1113380481,55.209476470947266,413801779600,55.209468841552734
add,0,0.0,1120265653,98.94864654541016,94499938705,98.94863891601562
add,0,0.0,1134382025,314.5920715332031,88089829782,314.5921325683594
add,0,0.0,3274947132,-179.72747802734375,657236001169,-179.72747802734375
add,0,0.0,1111484879,47.978328704833984,451010995600,47.97832489013672
add,0,0.0,1141565440,555.625,432283984278,555.6250610351562
add,0,0.0,3291362038,-696.7962646484375,555821476246,-696.7962036132812
add,0,0.0,1115485337,63.23886489868164,429904648592,63.238868713378906
add,0,0.0,1127229870,176.16281127929688,440793466257,176.16282653808594
add,0,0.0,1141692730,563.3941650390625,430191448470,563.3941650390625
add,0,0.0,3290965240,-672.57763671875,575951702422,-672.57763671875
add,0,0.0,3274363850,-170.82730102539062,627176382865,-170.8273162841797
add,0,0.0,3295524641,-950.8613891601562,173477880212,-950.8614501953125
add,0,0.0,1134726743,325.1120300292969,85970674070,325.1120300292969
add,0,0.0,1144521671,736.0590209960938,69140648340,736.0589599609375
add,1065353216,1.0,0,0.0,68719477144,1.0
add,1065353216,1.0,1065353216,1.0,412316860824,2.0
add,1065353216,1.0,3212836864,-1.0,0,0.0
add,1065353216,1.0,1077936128,3.0,85899346329,4.0
add,1065353216,1.0,3225419776,-3.0,618475291032,-2.0
add,1065353216,1.0,1056964608,0.5,91625969048,1.4999996423721313
add,1065353216,1.0,3204448256,-0.5,458129842586,0.5000002980232239
add,1065353216,1.0,1051372203,0.3333333333,85899346328,1.3333333730697632
add,1065353216,1.0,1069547520,1.5,435223352728,2.499999761581421
add,1065353216,1.0,1073741824,2.0,68719477145,3.0
add,1065353216,1.0,1075838976,2.5,74446099865,3.4999990463256836
add,1065353216,1.0,1036831949,0.1,73570263448,1.0999997854232788
add,1065353216,1.0,3184315597,-0.1,310450340250,0.9000002145767212
add,1065353216,1.0,1120403456,100.0,96099893649,101.0
add,1065353216,1.0,3267887104,-100.0,176093659537,-99.0
add,1065353216,1.0,981668463,0.001,68746347928,1.0009998083114624
add,1065353216,1.0,925353388,1e-05,68719584664,1.0000100135803223
add,1065353216,1.0,1150964267,1234.5678,448364872084,1235.56787109375
add,1065353216,1.0,3323613740,-9876.5432,641317802282,-9875.54296875
add,1065353216,1.0,1109917696,42.0,456340275600,43.0
add,1065353216,1.0,3257401344,-42.0,641023869328,-41.0
add,1065353216,1.0,3274097312,-166.76025390625,621261722001,-165.76025390625
add,1065353216,1.0,3295996505,-979.6616821289062,172440443284,-978.66162109375
add,1065353216,1.0,1143118447,650.4130249023438,309529232790,651.4130249023438
add,1065353216,1.0,3284753458,-402.72027587890625,635943127446,-401.7203063964844
add,1065353216,1.0,3280180892,-263.1766357421875,147276044694,-262.1766357421875
add,1065353216,1.0,3289983833,-612.6773071289062,572321716630,-611.6773071289062
add,1065353216,1.0,1124336687,132.01634216308594,449093838225,133.016357421875
add,1065353216,1.0,3291031541,-676.6243286132812,575677745558,-675.624267578125
add,1065353216,1.0,3292257751,-751.4662475585938,140000190868,-750.4663696289062
add,1065353216,1.0,3271958689,-134.12745666503906,637301954961,-133.12747192382812
add,1065353216,1.0,1123569759,124.15697479248047,455825969553,125.15699005126953
add,1065353216,1.0,3290616838,-651.3128662109375,567574923670,-650.3129272460938
add,1065353216,1.0,1121247844,106.44216918945312,86520709521,107.4421615600586
add,1065353216,1.0,3281066303,-290.1972351074219,177340946838,-289.1972351074219
add,1065353216,1.0,1147471947,916.1295776367188,95597712788,917.12939453125
add,1065353216,1.0,3293338203,-817.4118041992188,146643650964,-816.4119873046875
add,1065353216,1.0,1148146155,957.2799682617188,88404033940,958.2798461914062
add,1065353216,1.0,3274687199,-175.76121520996094,629851560337,-174.76121520996094
add,1065353216,1.0,1090247954,7.870736122131348,277203944857,8.870736122131348
add,1065353216,1.0,3291475274,-703.7076416015625,554204005782,-702.7076416015625
add,1065353216,1.0,1138423703,437.9342956542969,452659119510,438.9342956542969
add,1065353216,1.0,3290104746,-620.0572509765625,571643074966,-619.0573120117188
add,1065353216,1.0,3281940616,-316.879150390625,173011256726,-315.8791198730469
add,1065353216,1.0,3295558985,-952.9575805664062,173510250900,-951.9574584960938
add,1065353216,1.0,3282074483,-320.9644470214844,172135319958,-319.9644775390625
add,1065353216,1.0,1147780545,934.9649047851562,88584230292,935.9647827148438
add,1065353216,1.0,1148151348,957.596923828125,86614753684,958.5966796875
add,1065353216,1.0,1140098993,489.0600891113281,412659262870,490.06005859375
add,1065353216,1.0,3296216527,-993.0907592773438,174368129428,-992.0905151367188
add,1065353216,1.0,1146887815,880.4769897460938,95065246100,881.4769287109375
add,1065353216,1.0,1144611372,741.533935546875,70508963220,742.5340576171875
add,1065353216,1.0,1141336780,541.668701171875,438388675990,542.6686401367188
add,1065353216,1.0,3290468392,-642.25244140625,568653676950,-641.2523803710938
add,1065353216,1.0,3293069324,-801.000732421875,146314110356,-800.0009155273438
add,1065353216,1.0,3274370912,-170.93505859375,627361333649,-169.93507385253906
add,1065353216,1.0,1145095339,771.0729370117188,75851376020,772.0731811523438
add,1065353216,1.0,1125919756,156.17205810546875,422360273297,157.1720733642578
add,1065353216,1.0,1139578124,473.1644287109375,415006787990,474.1644592285156
add,1065353216,1.0,3288707200,-534.7578125,658767489430,-533.7578125
add,1065353216,1.0,1111279576,47.195159912109375,451414431120,48.195159912109375
add,1065353216,1.0,1137795822,418.77288818359375,453693838742,419.77288818359375
add,1065353216,1.0,1143106239,649.6679077148438,309539654038,650.6679077148438
add,1065353216,1.0,1142525937,614.2490844726562,320270346646,615.2490234375
add,1065353216,1.0,3288717456,-535.3837890625,658776824214,-534.3837890625
add,1065353216,1.0,1144690769,746.3799438476562,70334648724,747.3799438476562
add,1065353216,1.0,3289239374,-567.2391357421875,652940550550,-566.2391357421875
add,1065353216,1.0,1142354714,603.7984619140625,435307546006,604.7985229492188
add,1065353216,1.0,1121736537,110.17060089111328,87084844433,111.17060089111328
add,1065353216,1.0,3290240504,-628.34326171875,573680756118,-627.34326171875
add,1065353216,1.0,1127298973,177.2172393798828,440603919761,178.2172393798828
add,1065353216,1.0,1108470339,36.4787712097168,87327775120,37.4787712097168
add,1065353216,1.0,1147491533,917.3250122070312,95567364500,918.3250732421875
add,1065353216,1.0,3294968571,-916.9215698242188,178343396756,-915.9213256835938
add,1065353216,1.0,3290951245,-671.7234497070312,575887731094,-670.7235107421875
add,1065353216,1.0,1148298614,966.5853271484375,86078019988,967.5852661132812
add,1065353216,1.0,1143347770,664.4097900390625,315837490582,665.4098510742188
add,1065353216,1.0,3291405600,-699.455078125,554428815766,-698.4551391601562
add,1065353216,1.0,3288822154,-541.7740478515625,657289453974,-540.7741088867188
add,1065353216,1.0,1117556120,78.27655029296875,284966688144,79.27655029296875
add,1065353216,1.0,3291185780,-686.038330078125,577809450390,-685.0382690429688
add,1065353216,1.0,3283107137,-352.4785461425781,180432766358,-351.47857666015625
add,1065353216,1.0,3294713636,-901.361572265625,176639542676,-900.3616943359375
add,1065353216,1.0,1137945955,423.3545837402344,453204645270,424.3545227050781
add,1065353216,1.0,3293755384,-842.87451171875,148798248340,-841.8746948242188
add,1065353216,1.0,1148669272,989.20849609375,87516389780,990.20849609375
add,1065353216,1.0,1146243312,841.1396484375,74525854100,842.1394653320312
add,1065353216,1.0,1141926424,577.65771484375,430873089430,578.6576538085938
add,1065353216,1.0,1141388276,544.811767578125,439736231318,545.811767578125
add,1065353216,1.0,3280224105,-264.4953918457031,147751209366,-263.495361328125
add,1065353216,1.0,1135785160,357.412353515625,91895196054,358.41229248046875
add,1065353216,1.0,1141023007,522.5175170898438,418132302230,523.5174560546875
add,1065353216,1.0,3256470075,-38.44749069213867,174619771280,-37.44749450683594
add,1065353216,1.0,3294313675,-876.9498901367188,177838823828,-875.94970703125
add,1065353216,1.0,1132213561,252.20790100097656,69886060950,253.20790100097656
add,1065353216,1.0,3282976058,-348.47833251953125,180768313750,-347.478271484375
add,1065353216,1.0,1130114459,220.1781463623047,316328454545,221.17811584472656
add,1065353216,1.0,3273545684,-158.34307861328125,625591329169,-157.3430938720703
add,1065353216,1.0,1147290609,905.0615844726562,96235815316,906.0617065429688
add,1065353216,1.0,3289723876,-596.810791015625,662056274326,-595.8108520507812
add,1065353216,1.0,1141271965,537.7127075195312,438255905174,538.7127075195312
add,1065353216,1.0,1137086422,397.12371826171875,449231198614,398.1237487792969
add,1065353216,1.0,1122123907,113.1259994506836,92360026513,114.1259994506836
add,1065353216,1.0,3293706772,-839.907470703125,148329026964,-838.9076538085938
add,1065353216,1.0,3290924590,-670.0965576171875,577144990102,-669.0966186523438
add,1065353216,1.0,1147773976,934.56396484375,88594284948,935.5637817382812
add,1065353216,1.0,3288772034,-538.7149658203125,657552074134,-537.7149658203125
add,1065353216,1.0,3290970750,-672.9139404296875,575800616342,-671.9138793945312
add,1065353216,1.0,3285431375,-423.4086608886719,645428970902,-422.40863037109375
add,1065353216,1.0,1117027180,74.24105834960938,313963211152,75.24105072021484
add,1065353216,1.0,1109190686,39.22667694091797,91671861648,40.22667694091797
add,1065353216,1.0,3296220551,-993.3363647460938,174374033812,-992.3365478515625
add,1065353216,1.0,3296225363,-993.6300659179688,174353287572,-992.6300659179688
add,1065353216,1.0,3237723819,-7.867024898529053,654349779353,-6.867025852203369
add,1065353216,1.0,3290272416,-630.291015625,573479930262,-629.2909545898438
add,1065353216,1.0,1129775214,215.00167846679688,309237735825,216.00167846679688
add,1065353216,1.0,1142242117,596.9260864257812,434136679830,597.9260864257812
add,1065353216,1.0,3293188153,-808.2534790039062,146105980308,-807.2532958984375
add,1065353216,1.0,1092966787,10.33435344696045,95564694930,11.334355354309082
add,1065353216,1.0,3275471176,-187.7237548828125,654551827857,-186.72377014160156
add,1065353216,1.0,1141979653,580.9065551757812,436484786582,581.9065551757812
add,1065353216,1.0,1147364732,909.585693359375,96211456404,910.5857543945312
add,1065353216,1.0,3274084423,-166.56358337402344,621245896081,-165.56358337402344
add,1065353216,1.0,3288358329,-513.4644165039062,627176707478,-512.4644165039062
add,1065353216,1.0,1144863895,756.9467163085938,69894570388,757.9464721679688
add,1065353216,1.0,3295435957,-945.4485473632812,172899729812,-944.4485473632812
add,1065353216,1.0,3282667710,-339.06829833984375,181807438230,-338.0682678222656
add,1065353216,1.0,3276960545,-210.44972229003906,573815002513,-209.44972229003906
add,1065353216,1.0,3290497553,-644.0322875976562,568682681750,-643.0322875976562
add,1065353216,1.0,1135865684,359.8697509765625,91345994134,360.86968994140625
add,1065353216,1.0,1108484433,36.532535552978516,93050995088,37.53253936767578
add,1065353216,1.0,3288010550,-502.11883544921875,628416385430,-501.118896484375
add,1065353216,1.0,3274538915,-173.4985809326172,627780921745,-172.49859619140625
add,1065353216,1.0,1136648736,383.7666015625,456982546838,384.76666259765625
add,1065353216,1.0,3283028277,-350.0719299316406,180800825750,-349.0719299316406
add,1065353216,1.0,3294111138,-864.5880126953125,177173185940,-863.5880126953125
add,1065353216,1.0,3265133793,-78.99390411376953,554052174224,-77.99390411376953
add,1065353216,1.0,3289937855,-609.8710327148438,572577366422,-608.8710327148438
add,1065353216,1.0,1131585540,242.62506103515625,68822376854,243.62506103515625
add,1065353216,1.0,3289714216,-596.22119140625,661596956054,-595.2211303710938
add,1065353216,1.0,3291905204,-729.948486328125,549757231510,-728.9483032226562
add,1065353216,1.0,1145371398,787.9222412109375,75566974356,788.9222412109375
add,1065353216,1.0,3282679362,-339.42388916015625,181841559958,-338.4238586425781
add,1065353216,1.0,3285168604,-415.3895263671875,637845979542,-414.38958740234375
add,1065353216,1.0,1117325611,76.51790618896484,284172648848,77.51790618896484
add,1065353216,1.0,1136746954,386.76397705078125,456445692310,387.763916015625
add,1065353216,1.0,1135279939,341.9942321777344,92409079190,342.99420166015625
add,1065353216,1.0,1142239853,596.7879028320312,434165404054,597.787841796875
add,1065353216,1.0,3287289944,-480.127685546875,620162058646,-479.1277160644531
add,1065353216,1.0,3272753024,-146.248046875,644942555537,-145.24803161621094
add,1065353216,1.0,3280472619,-272.0794372558594,146172708246,-271.07940673828125
add,1065353216,1.0,1107656463,33.374080657958984,95849419152,34.374080657958984
add,1065353216,1.0,1125390255,148.09251403808594,423617712529,149.09251403808594
add,1065353216,1.0,1132546507,258.5765075683594,75339798934,259.5764465332031
add,1065353216,1.0,3294103012,-864.092041015625,177186709908,-863.0919189453125
add,1065353216,1.0,3279997020,-257.5653076171875,147459770774,-256.5653076171875
add,1065353216,1.0,1137741917,417.1278381347656,448090413462,418.12786865234375
add,1065353216,1.0,3295172123,-929.3453979492188,178820089236,-928.34521484375
add,1065353216,1.0,1140210936,492.476318359375,414016772502,493.4762878417969
add,1065353216,1.0,1136256707,371.8028259277344,457788889494,372.8027648925781
add,1065353216,1.0,3276040916,-196.41729736328125,662673199505,-195.4173126220703
add,1065353216,1.0,3268104352,-101.657470703125,178578359697,-100.657470703125
add,1065353216,1.0,3287001287,-471.3185729980469,625555645846,-470.31854248046875
add,1065353216,1.0,1139619992,474.442138671875,415089447318,475.4421691894531
add,1065353216,1.0,3256664495,-39.189144134521484,182085239184,-38.18914794921875
add,1065353216,1.0,3286949594,-469.74102783203125,625078183318,-468.7410583496094
add,1065353216,1.0,3295367900,-941.294677734375,173317297556,-940.2944946289062
add,1065353216,1.0,3281710516,-309.8570556640625,178783426966,-308.8570251464844
add,1065353216,1.0,1146257147,841.9840698242188,74491004308,842.9840087890625
add,1065353216,1.0,1135617305,352.2898254394531,90616451478,353.2898864746094
add,1065353216,1.0,1132147831,251.20494079589844,69819078038,252.2050018310547
add,1065353216,1.0,1146679489,867.7617797851562,97082574228,868.7617797851562
