op,a_f32_bits,a_f32,b_f32_bits,b_f32,result_tf_bits,result_f32
div,0,0.0,3274084423,-166.56358337402344,0,0.0
div,0,0.0,3288358329,-513.4644165039062,0,0.0
div,0,0.0,1144863895,756.9467163085938,0,0.0
div,0,0.0,3295435957,-945.4485473632812,0,0.0
div,0,0.0,3282667710,-339.06829833984375,0,0.0
div,0,0.0,3276960545,-210.44972229003906,0,0.0
div,0,0.0,3290497553,-644.0322875976562,0,0.0
div,0,0.0,1135865684,359.8697509765625,0,0.0
div,0,0.0,1108484433,36.532535552978516,0,0.0
div,0,0.0,3288010550,-502.11883544921875,0,0.0
div,0,0.0,3274538915,-173.4985809326172,0,0.0
div,0,0.0,1136648736,383.7666015625,0,0.0
div,0,0.0,3283028277,-350.0719299316406,0,0.0
div,0,0.0,3294111138,-864.5880126953125,0,0.0
div,0,0.0,3265133793,-78.99390411376953,0,0.0
div,0,0.0,3289937855,-609.8710327148438,0,0.0
div,0,0.0,1131585540,242.62506103515625,0,0.0
div,0,0.0,3289714216,-596.22119140625,0,0.0
div,0,0.0,3291905204,-729.948486328125,0,0.0
div,0,0.0,1145371398,787.9222412109375,0,0.0
div,0,0.0,3282679362,-339.42388916015625,0,0.0
div,0,0.0,3285168604,-415.3895263671875,0,0.0
div,0,0.0,1117325611,76.51790618896484,0,0.0
div,0,0.0,1136746954,386.76397705078125,0,0.0
div,0,0.0,1135279939,341.9942321777344,0,0.0
div,0,0.0,1142239853,596.7879028320312,0,0.0
div,0,0.0,3287289944,-480.127685546875,0,0.0
div,0,0.0,3272753024,-146.248046875,0,0.0
div,0,0.0,3280472619,-272.0794372558594,0,0.0
div,0,0.0,1107656463,33.374080657958984,0,0.0
div,0,0.0,1125390255,148.09251403808594,0,0.0
div,0,0.0,1132546507,258.5765075683594,0,0.0
div,0,0.0,3294103012,-864.092041015625,0,0.0
div,0,0.0,3279997020,-257.5653076171875,0,0.0
div,0,0.0,1137741917,417.1278381347656,0,0.0
div,0,0.0,3295172123,-929.3453979492188,0,0.0
div,0,0.0,1140210936,492.476318359375,0,0.0
div,0,0.0,1136256707,371.8028259277344,0,0.0
div,0,0.0,3276040916,-196.41729736328125,0,0.0
div,0,0.0,3268104352,-101.657470703125,0,0.0
div,0,0.0,3287001287,-471.3185729980469,0,0.0
div,0,0.0,1139619992,474.442138671875,0,0.0
div,0,0.0,3256664495,-39.189144134521484,0,0.0
div,0,0.0,3286949594,-469.74102783203125,0,0.0
div,0,0.0,3295367900,-941.294677734375,0,0.0
div,0,0.0,3281710516,-309.8570556640625,0,0.0
div,0,0.0,1146257147,841.9840698242188,0,0.0
div,0,0.0,1135617305,352.2898254394531,0,0.0
div,0,0.0,1132147831,251.20494079589844,0,0.0
div,0,0.0,1146679489,867.7617797851562,0,0.0
div,0,0.0,3295326864,-938.7900390625,0,0.0
div,0,0.0,1129114032,204.912841796875,0,0.0
div,0,0.0,3290170957,-624.0984497070312,0,0.0
div,0,0.0,3276676232,-206.1114501953125,0,0.0
div,0,0.0,3290371346,-636.3292236328125,0,0.0
div,0,0.0,3281444551,-301.7404479980469,0,0.0
div,0,0.0,1145614448,802.7568359375,0,0.0
div,0,0.0,1138844780,450.7845458984375,0,0.0
div,0,0.0,1143809365,692.5833129882812,0,0.0
div,0,0.0,3293856278,-849.0325927734375,0,0.0
div,0,0.0,3284609049,-398.3132629394531,0,0.0
div,0,0.0,1141773456,568.3212890625,0,0.0
div,0,0.0,3295004221,-919.0974731445312,0,0.0
div,0,0.0,3290112902,-620.5550537109375,0,0.0
div,0,0.0,3293647445,-836.2864379882812,0,0.0
div,0,0.0,1142867763,635.1124877929688,0,0.0
div,0,0.0,3288719486,-535.5076904296875,0,0.0
div,0,0.0,3273091739,-151.4164276123047,0,0.0
div,0,0.0,3295875691,-972.2877807617188,0,0.0
div,0,0.0,3292605102,-772.6668701171875,0,0.0
div,0,0.0,1105195181,27.992517471313477,0,0.0
div,0,0.0,1142007744,582.62109375,0,0.0
div,0,0.0,3281975589,-317.9464416503906,0,0.0
div,0,0.0,3283396297,-361.3030090332031,0,0.0
div,0,0.0,3294992396,-918.375732421875,0,0.0
div,0,0.0,3293065509,-800.7678833007812,0,0.0
div,0,0.0,3291463192,-702.97021484375,0,0.0
div,0,0.0,3289571072,-587.484375,0,0.0
div,0,0.0,1124840088,139.6976318359375,0,0.0
div,0,0.0,3280804680,-282.213134765625,0,0.0
div,0,0.0,1148116241,955.4541625976562,0,0.0
div,0,0.0,3285705690,-431.78009033203125,0,0.0
div,0,0.0,1144136647,712.5590209960938,0,0.0
div,0,0.0,3293322470,-816.4515380859375,0,0.0
div,0,0.0,1113380481,55.209476470947266,0,0.0
div,0,0.0,1120265653,98.94864654541016,0,0.0
div,0,0.0,1134382025,314.5920715332031,0,0.0
div,0,0.0,3274947132,-179.72747802734375,0,0.0
div,0,0.0,1111484879,47.978328704833984,0,0.0
div,0,0.0,1141565440,555.625,0,0.0
div,0,0.0,3291362038,-696.7962646484375,0,0.0
div,0,0.0,1115485337,63.23886489868164,0,0.0
div,0,0.0,1127229870,176.16281127929688,0,0.0
div,0,0.0,1141692730,563.3941650390625,0,0.0
div,0,0.0,3290965240,-672.57763671875,0,0.0
div,0,0.0,3274363850,-170.82730102539062,0,0.0
div,0,0.0,3295524641,-950.8613891601562,0,0.0
div,0,0.0,1134726743,325.1120300292969,0,0.0
div,0,0.0,1144521671,736.0590209960938,0,0.0
div,1065353216,1.0,1065353216,1.0,68719477144,1.0
div,1065353216,1.0,3212836864,-1.0,137438953880,-1.0
div,1065353216,1.0,1077936128,3.0,68719477146,0.3333333432674408
div,1065353216,1.0,3225419776,-3.0,137438953882,-0.3333333432674408
div,1065353216,1.0,1056964608,0.5,412316860824,2.0
div,1065353216,1.0,3204448256,-0.5,618475291032,-2.0
div,1065353216,1.0,1051372203,0.3333333333,68719477145,3.0
div,1065353216,1.0,1069547520,1.5,412316860826,0.6666666865348816
div,1065353216,1.0,1073741824,2.0,458129842586,0.5000002980232239
div,1065353216,1.0,1075838976,2.5,97015730586,0.3999998867511749
div,1065353216,1.0,1036831949,0.1,73014444434,10.0
div,1065353216,1.0,3184315597,-0.1,146028888466,-10.0
div,1065353216,1.0,1120403456,100.0,434485203329,0.010000002570450306
div,1065353216,1.0,3267887104,-100.0,661805146497,-0.010000002570450306
div,1065353216,1.0,981668463,0.001,86989865364,1000.0
div,1065353216,1.0,925353388,1e-05,448398426409,100000.0
div,1065353216,1.0,1150964267,1234.5678,451598131586,0.0008100001723505557
div,1065353216,1.0,3323613740,-9876.5432,618918445448,-0.00010125002154381946
div,1065353216,1.0,1109917696,42.0,422083584390,0.0238095261156559
div,1065353216,1.0,3257401344,-42.0,625070346630,-0.0238095261156559
div,1065353216,1.0,3274097312,-166.76025390625,180934222209,-0.005996631924062967
div,1065353216,1.0,3295996505,-979.6616821289062,657778446722,-0.001020760857500136
div,1065353216,1.0,1143118447,650.4130249023438,73435545984,0.001537484466098249
div,1065353216,1.0,3284753458,-402.72027587890625,646464147840,-0.0024831134360283613
div,1065353216,1.0,3280180892,-263.1766357421875,575936663936,-0.0037997292820364237
div,1065353216,1.0,3289983833,-612.6773071289062,177312366976,-0.0016321800649166107
div,1065353216,1.0,1124336687,132.01634216308594,423610564993,0.007574816234409809
div,1065353216,1.0,3291031541,-676.6243286132812,147264201088,-0.0014779239427298307
div,1065353216,1.0,3292257751,-751.4662475585938,556571890050,-0.0013307315530255437
div,1065353216,1.0,3271958689,-134.12745666503906,646499811713,-0.007455596700310707
div,1065353216,1.0,1123569759,124.15697479248047,414641979777,0.008054318837821484
div,1065353216,1.0,3290616838,-651.3128662109375,146633232768,-0.0015353602357208729
div,1065353216,1.0,1121247844,106.44216918945312,432221229441,0.00939477700740099
div,1065353216,1.0,3281066303,-290.1972351074219,572749390208,-0.003445932874456048
div,1065353216,1.0,1147471947,916.1295776367188,430910902658,0.0010915487073361874
div,1065353216,1.0,3293338203,-817.4118041992188,567550296450,-0.001223373576067388
div,1065353216,1.0,1148146155,957.2799682617188,432186745218,0.001044626347720623
div,1065353216,1.0,3274687199,-175.76121520996094,174484111745,-0.005689539015293121
div,1065353216,1.0,1090247954,7.870736122131348,74233155973,0.1270528882741928
div,1065353216,1.0,3291475274,-703.7076416015625,139613077888,-0.0014210451627150178
div,1065353216,1.0,1138423703,437.9342956542969,446721171840,0.002283446490764618
div,1065353216,1.0,3290104746,-620.0572509765625,177589346688,-0.0016127541894093156
div,1065353216,1.0,3281940616,-316.879150390625,654045090176,-0.0031557779293507338
div,1065353216,1.0,3295558985,-952.9575805664062,653926146434,-0.001049364567734301
div,1065353216,1.0,3282074483,-320.9644470214844,659820732800,-0.003115609521046281
div,1065353216,1.0,1147780545,934.9649047851562,429586907522,0.001069558784365654
div,1065353216,1.0,1148151348,957.596923828125,432183476610,0.0010442814091220498
div,1065353216,1.0,1140098993,489.0600891113281,91696021888,0.002044739667326212
div,1065353216,1.0,3296216527,-993.0907592773438,658885722498,-0.001006957609206438
div,1065353216,1.0,1146887815,880.4769897460938,434976162178,0.001135747879743576
div,1065353216,1.0,1144611372,741.533935546875,277596111234,0.0013485554372891784
div,1065353216,1.0,1141336780,541.668701171875,86168936832,0.0018461465369910002
div,1065353216,1.0,3290468392,-642.25244140625,148472676736,-0.001557021401822567
div,1065353216,1.0,3293069324,-801.000732421875,576912138626,-0.0012484376784414053
div,1065353216,1.0,3274370912,-170.93505859375,182041334145,-0.005850170738995075
div,1065353216,1.0,1145095339,771.0729370117188,286311584130,0.0012968940427526832
div,1065353216,1.0,1125919756,156.17205810546875,455271354753,0.006403190083801746
div,1065353216,1.0,1139578124,473.1644287109375,455955800448,0.002113429829478264
div,1065353216,1.0,3288707200,-534.7578125,174389285248,-0.0018700043438002467
div,1065353216,1.0,1111279576,47.195159912109375,448020173190,0.021188605576753616
div,1065353216,1.0,1137795822,418.77288818359375,453119418752,0.002387929940596223
div,1065353216,1.0,1143106239,649.6679077148438,73316868480,0.001539247459731996
div,1065353216,1.0,1142525937,614.2490844726562,96660382080,0.0016280037816613913
div,1065353216,1.0,3288717456,-535.3837890625,174353326464,-0.0018678180640563369
div,1065353216,1.0,1144690769,746.3799438476562,284610265474,0.0013398000737652183
div,1065353216,1.0,3289239374,-567.2391357421875,173175480704,-0.0017629243666306138
div,1065353216,1.0,1142354714,603.7984619140625,95178547584,0.0016561824595555663
div,1065353216,1.0,1121736537,110.17060089111328,438760219009,0.009076827205717564
div,1065353216,1.0,3290240504,-628.34326171875,148719567232,-0.0015914879040792584
div,1065353216,1.0,1127298973,177.2172393798828,87000686977,0.005642791278660297
div,1065353216,1.0,1108470339,36.4787712097168,438130352518,0.02741321548819542
div,1065353216,1.0,1147491533,917.3250122070312,430855754114,0.0010901264613494277
div,1065353216,1.0,3294968571,-916.9215698242188,655676670338,-0.0010906057432293892
div,1065353216,1.0,3290951245,-671.7234497070312,147659030912,-0.0014887080760672688
div,1065353216,1.0,1148298614,966.5853271484375,439266353538,0.0010345701593905687
div,1065353216,1.0,1143347770,664.4097900390625,73587577216,0.0015050959773361683
div,1065353216,1.0,3291405600,-699.455078125,139760669056,-0.0014296843437477946
div,1065353216,1.0,3288822154,-541.7740478515625,172337144192,-0.0018457877449691296
div,1065353216,1.0,1117556120,78.27655029296875,69948821894,0.012775212526321411
div,1065353216,1.0,3291185780,-686.038330078125,147408904576,-0.001457643578760326
div,1065353216,1.0,3283107137,-352.4785461425781,628229497216,-0.002837051870301366
div,1065353216,1.0,3294713636,-901.361572265625,661783740802,-0.0011094327783212066
div,1065353216,1.0,1137945955,423.3545837402344,448107450752,0.002362087368965149
div,1065353216,1.0,3293755384,-842.87451171875,573534765442,-0.0011864163680002093
div,1065353216,1.0,1148669272,989.20849609375,438649028994,0.0010109093273058534
div,1065353216,1.0,1146243312,841.1396484375,319342903682,0.0011888633016496897
div,1065353216,1.0,1141926424,577.65771484375,95663837568,0.0017311293631792068
div,1065353216,1.0,1141388276,544.811767578125,85971767680,0.0018354966305196285
div,1065353216,1.0,3280224105,-264.4953918457031,577297219968,-0.0037807836197316647
div,1065353216,1.0,1135785160,357.412353515625,413493756288,0.0027978902217000723
div,1065353216,1.0,1141023007,522.5175170898438,92880257408,0.0019138120114803314
div,1065353216,1.0,3256470075,-38.44749069213867,627133727110,-0.026009507477283478
div,1065353216,1.0,3294313675,-876.9498901367188,664109859202,-0.001140316599048674
div,1065353216,1.0,1132213561,252.20790100097656,283486036352,0.003964983858168125
div,1065353216,1.0,3282976058,-348.47833251953125,628844151168,-0.0028696185909211636
div,1065353216,1.0,1130114459,220.1781463623047,73645793665,0.0045417784713208675
div,1065353216,1.0,3273545684,-158.34307861328125,641701650817,-0.006315401755273342
div,1065353216,1.0,1147290609,905.0615844726562,436369203586,0.0011048967717215419
div,1065353216,1.0,3289723876,-596.810791015625,176121516416,-0.001675572246313095
div,1065353216,1.0,1141271965,537.7127075195312,87665172864,0.0018597287125885487
div,1065353216,1.0,1137086422,397.12371826171875,423731683712,0.0025181062519550323
div,1065353216,1.0,1122123907,113.1259994506836,417687929217,0.008839697577059269
div,1065353216,1.0,3293706772,-839.907470703125,573941322114,-0.001190607319585979
div,1065353216,1.0,3290924590,-670.0965576171875,147675566464,-0.0014923217240720987
div,1065353216,1.0,1147773976,934.56396484375,429933609346,0.001070018275640905
div,1065353216,1.0,3288772034,-538.7149658203125,174309671296,-0.0018562698969617486
div,1065353216,1.0,3290970750,-672.9139404296875,147746537856,-0.0014860752271488309
div,1065353216,1.0,3285431375,-423.4086608886719,638509916544,-0.002361785154789686
div,1065353216,1.0,1117027180,74.24105834960938,75501937030,0.013469643890857697
div,1065353216,1.0,1109190686,39.22667694091797,419401081222,0.02549286000430584
div,1065353216,1.0,3296220551,-993.3363647460938,658874999170,-0.0010067080147564411
div,1065353216,1.0,3296225363,-993.6300659179688,658880135554,-0.0010064103407785296
div,1065353216,1.0,3237723819,-7.867024898529053,148243546501,-0.12711288034915924
div,1065353216,1.0,3290272416,-630.291015625,148790137216,-0.0015865680761635303
div,1065353216,1.0,1129775214,215.00167846679688,74795295105,0.0046511245891451836
div,1065353216,1.0,1142242117,596.9260864257812,94527553920,0.0016752495430409908
div,1065353216,1.0,3293188153,-808.2534790039062,569239409026,-0.0012372361961752176
div,1065353216,1.0,1092966787,10.33435344696045,312065266052,0.09676465392112732
div,1065353216,1.0,3275471176,-187.7237548828125,172893503873,-0.005326979327946901
div,1065353216,1.0,1141979653,580.9065551757812,95699894656,0.0017214474501088262
div,1065353216,1.0,1147364732,909.585693359375,436100014466,0.0010994015028700233
div,1065353216,1.0,3274084423,-166.56358337402344,181081825665,-0.0060037169605493546
div,1065353216,1.0,3288358329,-513.4644165039062,181999374720,-0.0019475556910037994
div,1065353216,1.0,1144863895,756.9467163085938,283474432386,0.0013210977194830775
div,1065353216,1.0,3295435957,-945.4485473632812,654588682626,-0.0010576992062851787
div,1065353216,1.0,3282667710,-339.06829833984375,629255246208,-0.002949258079752326
div,1065353216,1.0,3276960545,-210.44972229003906,148803821953,-0.004751728381961584
div,1065353216,1.0,3290497553,-644.0322875976562,148521714048,-0.0015527160139754415
div,1065353216,1.0,1135865684,359.8697509765625,413953859968,0.0027787843719124794
div,1065353216,1.0,1108484433,36.532535552978516,438258737542,0.02737286314368248
div,1065353216,1.0,3288010550,-502.11883544921875,181020205440,-0.0019915595185011625
div,1065353216,1.0,3274538915,-173.4985809326172,181899198849,-0.0057637374848127365
div,1065353216,1.0,1136648736,383.7666015625,421218615680,0.002605750225484371
div,1065353216,1.0,3283028277,-350.0719299316406,628745470336,-0.002856555161997676
div,1065353216,1.0,3294111138,-864.5880126953125,572858638722,-0.001156620099209249
div,1065353216,1.0,3265133793,-78.99390411376953,139893952902,-0.012659198604524136
div,1065353216,1.0,3289937855,-609.8710327148438,177815781760,-0.0016396912978962064
div,1065353216,1.0,1131585540,242.62506103515625,68737393025,0.004121583886444569
div,1065353216,1.0,3289714216,-596.22119140625,176102216064,-0.0016772293020039797
div,1065353216,1.0,3291905204,-729.948486328125,549825679746,-0.0013699602568522096
div,1065353216,1.0,1145371398,787.9222412109375,313688949122,0.0012691611191257834
div,1065353216,1.0,3282679362,-339.42388916015625,629217563008,-0.002946168417111039
div,1065353216,1.0,3285168604,-415.3895263671875,645898330496,-0.0024073792155832052
div,1065353216,1.0,1117325611,76.51790618896484,75858452870,0.013068846426904202
div,1065353216,1.0,1136746954,386.76397705078125,421042622848,0.002585557522252202
div,1065353216,1.0,1135279939,341.9942321777344,418357350784,0.0029240271542221308
div,1065353216,1.0,1142239853,596.7879028320312,94500454784,0.0016756367404013872
div,1065353216,1.0,3287289944,-480.127685546875,641025008000,-0.002082778373733163
div,1065353216,1.0,3272753024,-146.248046875,635747783041,-0.006837702356278896
div,1065353216,1.0,3280472619,-272.0794372558594,567482540416,-0.0036753967870026827
div,1065353216,1.0,1107656463,33.374080657958984,434501132678,0.029963374137878418
div,1065353216,1.0,1125390255,148.09251403808594,449132994945,0.006752538960427046
div,1065353216,1.0,1132546507,258.5765075683594,314680054144,0.0038673277013003826
div,1065353216,1.0,3294103012,-864.092041015625,572843757954,-0.0011572843650355935
div,1065353216,1.0,3279997020,-257.5653076171875,578369454464,-0.003882510121911764
div,1065353216,1.0,1137741917,417.1278381347656,453555593600,0.0023973460774868727
div,1065353216,1.0,3295172123,-929.3453979492188,655323730306,-0.0010760263539850712
div,1065353216,1.0,1140210936,492.476318359375,91302756736,0.0020305535290390253
div,1065353216,1.0,1136256707,371.8028259277344,414619943296,0.002689596964046359
div,1065353216,1.0,3276040916,-196.41729736328125,176782610817,-0.005091204773634672
div,1065353216,1.0,3268104352,-101.657470703125,662840037761,-0.0098369549959898
div,1065353216,1.0,3287001287,-471.3185729980469,640358175104,-0.00212170765735209
div,1065353216,1.0,1139619992,474.442138671875,457767805312,0.002107738284394145
div,1065353216,1.0,3256664495,-39.189144134521484,628581564806,-0.02551727369427681
div,1065353216,1.0,3286949594,-469.74102783203125,640025792896,-0.0021288315765559673
div,1065353216,1.0,3295367900,-941.294677734375,653261181314,-0.0010623667621985078
div,1065353216,1.0,3281710516,-309.8570556640625,655336972672,-0.0032272944226861
div,1065353216,1.0,1146257147,841.9840698242188,318996283778,0.0011876707430928946
div,1065353216,1.0,1135617305,352.2898254394531,418904629632,0.002838572021573782
div,1065353216,1.0,1132147831,251.20494079589844,283763614080,0.003980811685323715
div,1065353216,1.0,1146679489,867.7617797851562,319996699010,0.001152390381321311
div,1065353216,1.0,3295326864,-938.7900390625,652912267650,-0.0010652008932083845
div,1065353216,1.0,1129114032,204.912841796875,96642355585,0.004880123771727085
div,1065353216,1.0,3290170957,-624.0984497070312,177508618624,-0.001602310687303543
div,1065353216,1.0,3276676232,-206.1114501953125,177614721409,-0.004851744044572115
div,1065353216,1.0,3290371346,-636.3292236328125,148286820736,-0.0015715147601440549
div,1065353216,1.0,3281444551,-301.7404479980469,663112753536,-0.0033141071908175945
div,1065353216,1.0,1145614448,802.7568359375,316352897410,0.0012457076227292418
div,1065353216,1.0,1138844780,450.7845458984375,449363321216,0.002218354493379593
div,1065353216,1.0,1143809365,692.5833129882812,70166520192,0.0014438704820349813
div,1065353216,1.0,3293856278,-849.0325927734375,573720519042,-0.0011778115294873714
div,1065353216,1.0,3284609049,-398.3132629394531,647090033024,-0.002510587451979518
div,1065353216,1.0,1141773456,568.3212890625,88618336640,0.0017595688113942742
div,1065353216,1.0,3295004221,-919.0974731445312,655624262018,-0.0010880236513912678
div,1065353216,1.0,3290112902,-620.5550537109375,177480212864,-0.0016114609315991402
div,1065353216,1.0,3293647445,-836.2864379882812,568389075330,-0.0011957627721130848
div,1065353216,1.0,1142867763,635.1124877929688,74097758592,0.0015745243290439248
div,1065353216,1.0,3288719486,-535.5076904296875,174376358272,-0.0018673870945349336
div,1065353216,1.0,3273091739,-151.4164276123047,642636206465,-0.006604305002838373
div,1065353216,1.0,3295875691,-972.2877807617188,659703267714,-0.0010285027092322707
div,1065353216,1.0,3292605102,-772.6668701171875,578371731842,-0.0012942190514877439
div,1065353216,1.0,1105195181,27.992517471313477,283540259206,0.03572383522987366
div,1065353216,1.0,1142007744,582.62109375,96168419712,0.0017163805896416306
div,1065353216,1.0,3281975589,-317.9464416503906,653986914688,-0.00314518203958869
div,1065353216,1.0,3283396297,-361.3030090332031,619181113728,-0.0027677600737661123
div,1065353216,1.0,3294992396,-918.375732421875,655536750978,-0.0010888789547607303
div,1065353216,1.0,3293065509,-800.7678833007812,577018896770,-0.0012488015927374363
div,1065353216,1.0,3291463192,-702.97021484375,139586544000,-0.0014225344639271498
div,1065353216,1.0,3289571072,-587.484375,178599362944,-0.0017021737294271588
div,1065353216,1.0,1124840088,139.6976318359375,453154177409,0.007158315274864435
div,1065353216,1.0,3280804680,-282.213134765625,573799809408,-0.003543421160429716
div,1065353216,1.0,1148116241,955.4541625976562,432273490306,0.0010466225212439895
div,1065353216,1.0,3285705690,-431.78009033203125,638178562432,-0.002315992722287774
div,1065353216,1.0,1144136647,712.5590209960938,70373364096,0.0014033925253897905
div,1065353216,1.0,3293322470,-816.4515380859375,567479148930,-0.0012248122366145253
div,1065353216,1.0,1113380481,55.209476470947266,91849101702,0.018112830817699432
