op,a_f32_bits,a_f32,b_f32_bits,b_f32,result_tf_bits,result_f32
sub,0,0.0,3273545684,-158.34307861328125,415069966737,158.3430938720703
sub,0,0.0,1147290609,905.0615844726562,178595889556,-905.0617065429688
sub,0,0.0,3289723876,-596.810791015625,434099062166,596.8108520507812
sub,0,0.0,1141271965,537.7127075195312,657552151958,-537.7127075195312
sub,0,0.0,1137086422,397.12371826171875,636872041878,-397.1237487792969
sub,0,0.0,1122123907,113.1259994506836,181767050641,-113.1259994506836
sub,0,0.0,3293706772,-839.907470703125,74157828500,839.9076538085938
sub,0,0.0,3290924590,-670.0965576171875,316020512150,670.0966186523438
sub,0,0.0,1147773976,934.56396484375,173163037076,-934.5637817382812
sub,0,0.0,3288772034,-538.7149658203125,438255786390,538.7149658203125
sub,0,0.0,3290970750,-672.9139404296875,314146560406,672.9138793945312
sub,0,0.0,3285431375,-423.4086608886719,453142137238,423.40863037109375
sub,0,0.0,1117027180,74.24105834960938,577242502544,-74.24105072021484
sub,0,0.0,1109190686,39.22667694091797,180994860432,-39.22667694091797
sub,0,0.0,3296220551,-993.3363647460938,87581287828,993.3365478515625
sub,0,0.0,3296225363,-993.6300659179688,87602759060,993.6300659179688
sub,0,0.0,3237723819,-7.867024898529053,312014700953,7.867025852203369
sub,0,0.0,3290272416,-630.291015625,318920361366,630.2909545898438
sub,0,0.0,1129775214,215.00167846679688,567204286865,-215.00167846679688
sub,0,0.0,1142242117,596.9260864257812,661968128406,-596.9260864257812
sub,0,0.0,3293188153,-808.2534790039062,73172035988,808.2532958984375
sub,0,0.0,1092966787,10.33435344696045,148178880914,-10.334355354309082
sub,0,0.0,3275471176,-187.7237548828125,430195640721,187.72377014160156
sub,0,0.0,1141979653,580.9065551757812,662839133590,-580.9065551757812
sub,0,0.0,1147364732,909.585693359375,178549006740,-909.5857543945312
sub,0,0.0,3274084423,-166.56358337402344,419465537937,166.56358337402344
sub,0,0.0,3288358329,-513.4644165039062,416634513814,513.4644165039062
sub,0,0.0,1144863895,756.9467163085938,139620336020,-756.9464721679688
sub,0,0.0,3295435957,-945.4485473632812,88052089236,945.4485473632812
sub,0,0.0,3282667710,-339.06829833984375,92885132694,339.0682678222656
sub,0,0.0,3276960545,-210.44972229003906,318985546129,210.44972229003906
sub,0,0.0,3290497553,-644.0322875976562,309909924246,644.0322875976562
sub,0,0.0,1135865684,359.8697509765625,182542041494,-359.86968994140625
sub,0,0.0,1108484433,36.532535552978516,174307557776,-36.53253936767578
sub,0,0.0,3288010550,-502.11883544921875,419367887254,502.118896484375
sub,0,0.0,3274538915,-173.4985809326172,418311853457,173.49859619140625
sub,0,0.0,1136648736,383.7666015625,642391508374,-383.76666259765625
sub,0,0.0,3283028277,-350.0719299316406,90334975382,350.0719299316406
sub,0,0.0,3294111138,-864.5880126953125,96664324500,864.5880126953125
sub,0,0.0,3265133793,-78.99390411376953,284544369040,78.99390411376953
sub,0,0.0,3289937855,-609.8710327148438,320588120470,609.8710327148438
sub,0,0.0,1131585540,242.62506103515625,549827395985,-242.62506103515625
sub,0,0.0,3289714216,-596.22119140625,434219555222,596.2211303710938
sub,0,0.0,3291905204,-729.948486328125,68736947604,729.9483032226562
sub,0,0.0,1145371398,787.9222412109375,147724978580,-787.9222412109375
sub,0,0.0,3282679362,-339.42388916015625,92902064534,339.4238586425781
sub,0,0.0,3285168604,-415.3895263671875,447841206678,415.38958740234375
sub,0,0.0,1117325611,76.51790618896484,555476926864,-76.51790618896484
sub,0,0.0,1136746954,386.76397705078125,642123056534,-386.763916015625
sub,0,0.0,1135279939,341.9942321777344,181462456726,-341.99420166015625
sub,0,0.0,1142239853,596.7879028320312,661987631510,-596.787841796875
sub,0,0.0,3287289944,-480.127685546875,414737302934,480.1277160644531
sub,0,0.0,3272753024,-146.248046875,452689237393,146.24803161621094
sub,0,0.0,3280472619,-272.0794372558594,73423473046,272.07940673828125
sub,0,0.0,1107656463,33.374080657958984,176666255760,-33.374080657958984
sub,0,0.0,1125390255,148.09251403808594,646969991569,-148.09251403808594
sub,0,0.0,1132546507,258.5765075683594,147528689046,-258.5764465332031
sub,0,0.0,3294103012,-864.092041015625,96638423444,864.0919189453125
sub,0,0.0,3279997020,-257.5653076171875,75741152662,257.5653076171875
sub,0,0.0,1137741917,417.1278381347656,638348567958,-417.12786865234375
sub,0,0.0,3295172123,-929.3453979492188,95936383380,929.34521484375
sub,0,0.0,1140210936,492.476318359375,620935341462,-492.4762878417969
sub,0,0.0,1136256707,371.8028259277344,641588274582,-371.8027648925781
sub,0,0.0,3276040916,-196.41729736328125,436301554065,196.4173126220703
sub,0,0.0,3268104352,-101.657470703125,95699749265,101.657470703125
sub,0,0.0,3287001287,-471.3185729980469,422266427798,471.31854248046875
sub,0,0.0,1139619992,474.442138671875,619859517846,-474.4421691894531
sub,0,0.0,3256664495,-39.189144134521484,90631602576,39.18914794921875
sub,0,0.0,3286949594,-469.74102783203125,422423042454,469.7410583496094
sub,0,0.0,3295367900,-941.294677734375,88219330964,941.2944946289062
sub,0,0.0,3281710516,-309.8570556640625,95909143958,309.8570251464844
sub,0,0.0,1146257147,841.9840698242188,148797213076,-841.9840087890625
sub,0,0.0,1135617305,352.2898254394531,180557881750,-352.2898864746094
sub,0,0.0,1132147831,251.20494079589844,139691649430,-251.2050018310547
sub,0,0.0,1146679489,867.7617797851562,177341548948,-867.7617797851562
sub,0,0.0,3295326864,-938.7900390625,88660312468,938.7901000976562
sub,0,0.0,1129114032,204.912841796875,572867584401,-204.91281127929688
sub,0,0.0,3290170957,-624.0984497070312,318100743574,624.0984497070312
sub,0,0.0,3276676232,-206.1114501953125,318381254033,206.11146545410156
sub,0,0.0,3290371346,-636.3292236328125,311938908566,636.3292236328125
sub,0,0.0,3281444551,-301.7404479980469,96273966486,301.7404479980469
sub,0,0.0,1145614448,802.7568359375,146455037332,-802.7567749023438
sub,0,0.0,1138844780,450.7845458984375,624003990934,-450.78448486328125
sub,0,0.0,1143809365,692.5833129882812,555148010902,-692.5833129882812
sub,0,0.0,3293856278,-849.0325927734375,74424027540,849.032470703125
sub,0,0.0,3284609049,-398.3132629394531,449245942166,398.3132019042969
sub,0,0.0,1141773456,568.3212890625,653003072918,-568.3212890625
sub,0,0.0,3295004221,-919.0974731445312,95580987796,919.097412109375
sub,0,0.0,3290112902,-620.5550537109375,317869531542,620.5551147460938
sub,0,0.0,3293647445,-836.2864379882812,74126616980,836.2862548828125
sub,0,0.0,1142867763,635.1124877929688,568353390998,-635.1124877929688
sub,0,0.0,3288719486,-535.5076904296875,438802335126,535.5076904296875
sub,0,0.0,3273091739,-151.4164276123047,423416669585,151.4164581298828
sub,0,0.0,3295875691,-972.2877807617188,85904214420,972.28759765625
sub,0,0.0,3292605102,-772.6668701171875,75740742036,772.6666870117188
sub,0,0.0,1105195181,27.992517471313477,139593336208,-27.992515563964844
sub,0,0.0,1142007744,582.62109375,662919584150,-582.62109375
sub,0,0.0,3281975589,-317.9464416503906,88318017942,317.9465026855469
sub,0,0.0,3283396297,-361.3030090332031,91354466710,361.3030090332031
sub,0,0.0,3294992396,-918.375732421875,95567499668,918.3758544921875
sub,0,0.0,3293065509,-800.7678833007812,73560910228,800.7677001953125
sub,0,0.0,3291463192,-702.97021484375,283537478038,702.9702758789062
sub,0,0.0,3289571072,-587.484375,436363953558,587.484375
sub,0,0.0,1124840088,139.6976318359375,645663117713,-139.69760131835938
sub,0,0.0,3280804680,-282.213134765625,74382414230,282.21307373046875
sub,0,0.0,1148116241,955.4541625976562,173453500820,-955.4540405273438
sub,0,0.0,3285705690,-431.78009033203125,451009421718,431.7800598144531
sub,0,0.0,1144136647,712.5590209960938,556823352726,-712.55908203125
sub,0,0.0,3293322470,-816.4515380859375,73422448020,816.4517822265625
sub,0,0.0,1113380481,55.209476470947266,621231022480,-55.209468841552734
sub,0,0.0,1120265653,98.94864654541016,176098988433,-98.94863891601562
sub,0,0.0,1134382025,314.5920715332031,172895506838,-314.5921325683594
sub,0,0.0,3274947132,-179.72747802734375,438248292753,179.72747802734375
sub,0,0.0,1111484879,47.978328704833984,644272773520,-47.97832489013672
sub,0,0.0,1141565440,555.625,654329319830,-555.6250610351562
sub,0,0.0,3291362038,-696.7962646484375,285988967830,696.7962036132812
sub,0,0.0,1115485337,63.23886489868164,653449536912,-63.238868713378906
sub,0,0.0,1127229870,176.16281127929688,658516822417,-176.16282653808594
sub,0,0.0,1141692730,563.3941650390625,653213852054,-563.3941650390625
sub,0,0.0,3290965240,-672.57763671875,314180257174,672.57763671875
sub,0,0.0,3274363850,-170.82730102539062,416768070033,170.8273162841797
sub,0,0.0,3295524641,-950.8613891601562,88452206996,950.8614501953125
sub,0,0.0,1134726743,325.1120300292969,171941335446,-325.1120300292969
sub,0,0.0,1144521671,736.0590209960938,138078937492,-736.0589599609375
sub,1065353216,1.0,0,0.0,68719477144,1.0
sub,1065353216,1.0,1065353216,1.0,0,0.0
sub,1065353216,1.0,3212836864,-1.0,412316860824,2.0
sub,1065353216,1.0,1077936128,3.0,618475291032,-2.0
sub,1065353216,1.0,3225419776,-3.0,85899346329,4.0
sub,1065353216,1.0,1056964608,0.5,458129842586,0.5000002980232239
sub,1065353216,1.0,3204448256,-0.5,91625969048,1.4999996423721313
sub,1065353216,1.0,1051372203,0.3333333333,412316860826,0.6666666865348816
sub,1065353216,1.0,1069547520,1.5,183251935642,-0.49999967217445374
sub,1065353216,1.0,1073741824,2.0,137438953880,-1.0
sub,1065353216,1.0,1075838976,2.5,641381782936,-1.5000003576278687
sub,1065353216,1.0,1036831949,0.1,310450340250,0.9000002145767212
sub,1065353216,1.0,3184315597,-0.1,73570263448,1.0999997854232788
sub,1065353216,1.0,1120403456,100.0,176093659537,-99.0
sub,1065353216,1.0,3267887104,-100.0,96099893649,101.0
sub,1065353216,1.0,981668463,0.001,275038609818,0.9990001916885376
sub,1065353216,1.0,925353388,1e-05,274878521754,0.9999899864196777
sub,1065353216,1.0,1150964267,1234.5678,638110007700,-1233.56787109375
sub,1065353216,1.0,3323613740,-9876.5432,457962037546,9877.54296875
sub,1065353216,1.0,1109917696,42.0,641023869328,-41.0
sub,1065353216,1.0,3257401344,-42.0,456340275600,43.0
sub,1065353216,1.0,3274097312,-166.76025390625,418913083793,167.76025390625
sub,1065353216,1.0,3295996505,-979.6616821289062,86176212372,980.66162109375
sub,1065353216,1.0,1143118447,650.4130249023438,567113058710,-649.4130249023438
sub,1065353216,1.0,3284753458,-402.72027587890625,446845748630,403.7203063964844
sub,1065353216,1.0,3280180892,-263.1766357421875,75458225558,264.1766357421875
sub,1065353216,1.0,3289983833,-612.6773071289062,320411575702,613.6773071289062
sub,1065353216,1.0,1124336687,132.01634216308594,636999965073,-131.016357421875
sub,1065353216,1.0,3291031541,-676.6243286132812,313836864918,677.624267578125
sub,1065353216,1.0,3292257751,-751.4662475585938,69966664084,752.4663696289062
sub,1065353216,1.0,3271958689,-134.12745666503906,446694696337,135.12747192382812
sub,1065353216,1.0,1123569759,124.15697479248047,641068212625,-123.15699005126953
sub,1065353216,1.0,3290616838,-651.3128662109375,309592393110,652.3129272460938
sub,1065353216,1.0,1121247844,106.44216918945312,173040632209,-105.4421615600586
sub,1065353216,1.0,3281066303,-290.1972351074219,96932734358,291.1972351074219
sub,1065353216,1.0,1147471947,916.1295776367188,178310523284,-915.12939453125
sub,1065353216,1.0,3293338203,-817.4118041992188,73322218900,818.4119873046875
sub,1065353216,1.0,1148146155,957.2799682617188,173569032596,-956.2798461914062
sub,1065353216,1.0,3274687199,-175.76121520996094,440387773841,176.76121520996094
sub,1065353216,1.0,1090247954,7.870736122131348,653998442905,-6.870736122131348
sub,1065353216,1.0,3291475274,-703.7076416015625,283770947990,704.7076416015625
sub,1065353216,1.0,1138423703,437.9342956542969,646735006102,-436.9342956542969
sub,1065353216,1.0,3290104746,-620.0572509765625,317834536342,621.0573120117188
sub,1065353216,1.0,3281940616,-316.879150390625,88324278678,317.8791198730469
sub,1065353216,1.0,3295558985,-952.9575805664062,88315830676,953.9574584960938
sub,1065353216,1.0,3282074483,-320.9644470214844,86505440662,321.9644775390625
sub,1065353216,1.0,1147780545,934.9649047851562,173241805204,-933.9647827148438
sub,1065353216,1.0,1148151348,957.596923828125,173549322644,-956.5966796875
sub,1065353216,1.0,1140098993,489.0600891113281,619088992662,-488.06005859375
sub,1065353216,1.0,3296216527,-993.0907592773438,87595499924,994.0905151367188
sub,1065353216,1.0,1146887815,880.4769897460938,176440231316,-879.4769287109375
sub,1065353216,1.0,1144611372,741.533935546875,138115717524,-740.5340576171875
sub,1065353216,1.0,1141336780,541.668701171875,657281034646,-540.6686401367188
sub,1065353216,1.0,3290468392,-642.25244140625,311747494294,643.2523803710938
sub,1065353216,1.0,3293069324,-801.000732421875,73568098708,802.0009155273438
sub,1065353216,1.0,3274370912,-170.93505859375,416919683473,171.93507385253906
sub,1065353216,1.0,1145095339,771.0729370117188,147457317268,-770.0731811523438
sub,1065353216,1.0,1125919756,156.17205810546875,625342521745,-155.1720733642578
sub,1065353216,1.0,1139578124,473.1644287109375,625599972758,-472.1644592285156
sub,1065353216,1.0,3288707200,-534.7578125,438797931926,535.7578125
sub,1065353216,1.0,1111279576,47.195159912109375,638433520016,-46.195159912109375
sub,1065353216,1.0,1137795822,418.77288818359375,638498990486,-417.77288818359375
sub,1065353216,1.0,1143106239,649.6679077148438,567086712214,-648.6679077148438
sub,1065353216,1.0,1142525937,614.2490844726562,572478870934,-613.2490234375
sub,1065353216,1.0,3288717456,-535.3837890625,438775866774,536.3837890625
sub,1065353216,1.0,1144690769,746.3799438476562,139964604820,-745.3799438476562
sub,1065353216,1.0,3289239374,-567.2391357421875,429589336470,568.2391357421875
sub,1065353216,1.0,1142354714,603.7984619140625,663600040342,-602.7985229492188
sub,1065353216,1.0,1121736537,110.17060089111328,172492229009,-109.17060089111328
sub,1065353216,1.0,3290240504,-628.34326171875,319052732822,629.34326171875
sub,1065353216,1.0,1127298973,177.2172393798828,658623531409,-176.2172393798828
sub,1065353216,1.0,1108470339,36.4787712097168,173578659216,-35.4787712097168
sub,1065353216,1.0,1147491533,917.3250122070312,178350293396,-916.3250732421875
sub,1065353216,1.0,3294968571,-916.9215698242188,95565416852,917.9213256835938
sub,1065353216,1.0,3290951245,-671.7234497070312,314177131926,672.7235107421875
sub,1065353216,1.0,1148298614,966.5853271484375,172207220116,-965.5852661132812
sub,1065353216,1.0,1143347770,664.4097900390625,576910940566,-663.4098510742188
sub,1065353216,1.0,3291405600,-699.455078125,284093097366,700.4551391601562
sub,1065353216,1.0,3288822154,-541.7740478515625,438392983958,542.7741088867188
sub,1065353216,1.0,1117556120,78.27655029296875,555773159824,-77.27655029296875
sub,1065353216,1.0,3291185780,-686.038330078125,314875857302,687.0382690429688
sub,1065353216,1.0,3283107137,-352.4785461425781,90619136406,353.47857666015625
sub,1065353216,1.0,3294713636,-901.361572265625,94862985620,902.3616943359375
sub,1065353216,1.0,1137945955,423.3545837402344,645421934998,-422.3545227050781
sub,1065353216,1.0,3293755384,-842.87451171875,74509855124,843.8746948242188
sub,1065353216,1.0,1148669272,989.20849609375,174324781460,-988.20849609375
sub,1065353216,1.0,1146243312,841.1396484375,148313310612,-840.1394653320312
sub,1065353216,1.0,1141926424,577.65771484375,655133927830,-576.6576538085938
sub,1065353216,1.0,1141388276,544.811767578125,657828452758,-543.811767578125
sub,1065353216,1.0,3280224105,-264.4953918457031,75519772054,265.495361328125
sub,1065353216,1.0,1135785160,357.412353515625,182914815382,-356.41229248046875
sub,1065353216,1.0,1141023007,522.5175170898438,629234754966,-521.5174560546875
sub,1065353216,1.0,3256470075,-38.44749069213867,90531529104,39.44749450683594
sub,1065353216,1.0,3294313675,-876.9498901367188,95194588564,877.94970703125
sub,1065353216,1.0,1132213561,252.20790100097656,139691578774,-251.20790100097656
sub,1065353216,1.0,3282976058,-348.47833251953125,90820469142,349.478271484375
sub,1065353216,1.0,1130114459,220.1781463623047,569240065425,-219.17811584472656
sub,1065353216,1.0,3273545684,-158.34307861328125,414533095825,159.3430938720703
sub,1065353216,1.0,1147290609,905.0615844726562,176800727444,-904.0617065429688
sub,1065353216,1.0,3289723876,-596.810791015625,434166171030,597.8108520507812
sub,1065353216,1.0,1141271965,537.7127075195312,657417934230,-536.7127075195312
sub,1065353216,1.0,1137086422,397.12371826171875,636737824150,-396.1237487792969
sub,1065353216,1.0,1122123907,113.1259994506836,174519293329,-112.1259994506836
sub,1065353216,1.0,3293706772,-839.907470703125,74174605716,840.9076538085938
sub,1065353216,1.0,3290924590,-670.0965576171875,314208572822,671.0966186523438
sub,1065353216,1.0,1147773976,934.56396484375,173246923156,-933.5637817382812
sub,1065353216,1.0,3288772034,-538.7149658203125,438121568662,539.7149658203125
sub,1065353216,1.0,3290970750,-672.9139404296875,313676798358,673.9138793945312
sub,1065353216,1.0,3285431375,-423.4086608886719,453209246102,424.40863037109375
sub,1065353216,1.0,1117027180,74.24105834960938,569726309776,-73.24105072021484
sub,1065353216,1.0,1109190686,39.22667694091797,182068602256,-38.22667694091797
sub,1065353216,1.0,3296220551,-993.3363647460938,87598065044,994.3365478515625
sub,1065353216,1.0,3296225363,-993.6300659179688,87149774228,994.6300659179688
sub,1065353216,1.0,3237723819,-7.867024898529053,277654962585,8.867025375366211
sub,1065353216,1.0,3290272416,-630.291015625,318987470230,631.2909545898438
sub,1065353216,1.0,1129775214,215.00167846679688,568546464145,-214.00167846679688
sub,1065353216,1.0,1142242117,596.9260864257812,662035237270,-595.9260864257812
sub,1065353216,1.0,3293188153,-808.2534790039062,73054595476,809.2532958984375
sub,1065353216,1.0,1092966787,10.33435344696045,139588946322,-9.334355354309082
sub,1065353216,1.0,3275471176,-187.7237548828125,429658769809,188.72377014160156
sub,1065353216,1.0,1141979653,580.9065551757812,655658485142,-579.9065551757812
sub,1065353216,1.0,1147364732,909.585693359375,178515452308,-908.5857543945312
sub,1065353216,1.0,3274084423,-166.56358337402344,418928667025,167.56358337402344
sub,1065353216,1.0,3288358329,-513.4644165039062,416701622678,514.4644165039062
sub,1065353216,1.0,1144863895,756.9467163085938,139586781588,-755.9464721679688
sub,1065353216,1.0,3295435957,-945.4485473632812,88068866452,946.4485473632812
sub,1065353216,1.0,3282667710,-339.06829833984375,92952241558,340.0682678222656
sub,1065353216,1.0,3276960545,-210.44972229003906,319253981585,211.44972229003906
sub,1065353216,1.0,3290497553,-644.0322875976562,309775706518,645.0322875976562
sub,1065353216,1.0,1135865684,359.8697509765625,182609150358,-358.86968994140625
sub,1065353216,1.0,1108484433,36.532535552978516,172160074128,-35.53253936767578
sub,1065353216,1.0,3288010550,-502.11883544921875,418898125206,503.118896484375
sub,1065353216,1.0,3274538915,-173.4985809326172,417774982545,174.49859619140625
sub,1065353216,1.0,1136648736,383.7666015625,642458617238,-382.76666259765625
sub,1065353216,1.0,3283028277,-350.0719299316406,90200757654,351.0719299316406
sub,1065353216,1.0,3294111138,-864.5880126953125,96748210580,865.5880126953125
sub,1065353216,1.0,3265133793,-78.99390411376953,277028176272,79.99390411376953
sub,1065353216,1.0,3289937855,-609.8710327148438,320118358422,610.8710327148438
sub,1065353216,1.0,1131585540,242.62506103515625,550095831441,-241.62506103515625
sub,1065353216,1.0,3289714216,-596.22119140625,434085337494,597.2211303710938
sub,1065353216,1.0,3291905204,-729.948486328125,68820833684,730.9483032226562
sub,1065353216,1.0,1145371398,787.9222412109375,147271993748,-786.9222412109375
sub,1065353216,1.0,3282679362,-339.42388916015625,92969173398,340.4238586425781
sub,1065353216,1.0,3285168604,-415.3895263671875,448176750998,416.38958740234375
sub,1065353216,1.0,1117325611,76.51790618896484,578025505168,-75.51790618896484
sub,1065353216,1.0,1136746954,386.76397705078125,642190165398,-385.763916015625
sub,1065353216,1.0,1135279939,341.9942321777344,181529565590,-340.99420166015625
sub,1065353216,1.0,1142239853,596.7879028320312,662054740374,-595.787841796875
sub,1065353216,1.0,3287289944,-480.127685546875,414804411798,481.1277160644531
sub,1065353216,1.0,3272753024,-146.248046875,452152366481,147.24803161621094
sub,1065353216,1.0,3280472619,-272.0794372558594,73289255318,273.07940673828125
sub,1065353216,1.0,1107656463,33.374080657958984,177739997584,-32.374080657958984
sub,1065353216,1.0,1125390255,148.09251403808594,646433120657,-147.09251403808594
sub,1065353216,1.0,1132546507,258.5765075683594,147394471318,-257.5764465332031
sub,1065353216,1.0,3294103012,-864.092041015625,96655200660,865.0919189453125
sub,1065353216,1.0,3279997020,-257.5653076171875,75808261526,258.5653076171875
sub,1065353216,1.0,1137741917,417.1278381347656,638415676822,-416.12786865234375
sub,1065353216,1.0,3295172123,-929.3453979492188,95902828948,930.34521484375
sub,1065353216,1.0,1140210936,492.476318359375,621002450326,-491.4762878417969
sub,1065353216,1.0,1136256707,371.8028259277344,641655383446,-370.8027648925781
sub,1065353216,1.0,3276040916,-196.41729736328125,434422505873,197.4173126220703
sub,1065353216,1.0,3268104352,-101.657470703125,95968184721,102.657470703125
